TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,TransactionType,Location,IP Address,Channel,CustomerOccupation,PreviousTransactionDate,TransactionAmount_Binned,CustomerAge_Binned
292.03,46.0,154.0,1.0,951.3299999999999,2023-02-21 16:47:54,Debit,Atlanta,49.29.37.185,ATM,Student,2024-11-04 08:08:38,,
251.4,57.0,178.0,1.0,2561.67,2023-12-15 16:04:20,Credit,Washington,89.18.54.235,Online,Retired,2024-11-04 08:07:16,,Young
184.56,21.0,93.0,1.0,1549.27,2023-09-25 16:56:21,Debit,Washington,179.43.245.131,Branch,Student,2024-11-04 08:09:15,Low,
33.75999999999999,26.0,227.0,1.0,3253.51,2023-10-23 16:45:37,Debit,San Jose,38.166.40.246,ATM,Doctor,2024-11-04 08:12:18,,
253.46,45.0,60.0,1.0,,2023-02-27 16:24:11,Credit,El Paso,113.201.172.36,Branch,Doctor,2024-11-04 08:08:17,Low,
1612.37,65.0,173.0,1.0,3910.59,2023-02-06 16:40:27,Debit,Boston,62.27.235.199,Online,Student,2024-11-04 08:06:37,Low,
138.68,22.0,44.0,1.0,206.19999999999982,2023-02-28 16:34:45,Credit,Las Vegas,32.71.250.58,Online,Student,2024-11-04 08:07:02,,
42.56,18.0,146.0,1.0,4361.44,2023-06-07 16:07:22,Debit,Seattle,47.82.77.181,ATM,Retired,2024-11-04 08:07:19,,Young
680.76,21.0,165.0,1.0,572.9700000000003,2023-08-18 17:02:15,Debit,Philadelphia,100.198.165.4,ATM,Engineer,2024-11-04 08:11:13,,
53.829999999999984,70.0,131.0,1.0,4580.59,2023-11-28 16:45:08,Credit,Sacramento,73.156.208.26,Branch,Engineer,2024-11-04 08:07:03,,Young
11.089999999999975,51.0,95.0,1.0,2990.05,2023-12-04 16:27:11,Credit,Seattle,49.20.211.229,Branch,Doctor,2024-11-04 08:07:38,,
37.81,63.0,195.0,1.0,5208.98,2023-02-27 16:05:35,Debit,Oklahoma City,151.247.130.190,Online,Student,2024-11-04 08:08:43,Low,
449.18,67.0,50.0,1.0,1025.9900000000002,2023-01-05 16:22:12,Debit,Omaha,149.46.124.220,ATM,Doctor,2024-11-04 08:09:36,,Young
1135.8,30.0,250.0,1.0,13534.3,2023-07-03 18:03:48,Debit,Seattle,101.223.82.253,Online,Doctor,2024-11-04 08:08:55,,Young
297.6,39.0,162.0,1.0,1461.17,2023-12-18 17:53:03,Debit,Atlanta,43.98.242.106,Online,Doctor,2024-11-04 08:06:51,,Young
683.75,32.0,106.0,1.0,6333.72,2023-02-13 18:36:21,Debit,Omaha,152.140.239.181,Online,Doctor,2024-11-04 08:10:00,,
21.399999999999977,48.0,129.0,1.0,8551.6,2023-10-18 18:17:05,Debit,Louisville,77.7.223.184,ATM,Student,2024-11-04 08:09:51,,
315.94,78.0,93.0,1.0,4273.99,2023-03-29 16:10:33,Credit,Seattle,47.167.178.158,ATM,Student,2024-11-04 08:12:07,,
331.32,61.0,137.0,5.0,13054.54,2023-05-15 17:15:25,Credit,Milwaukee,221.169.49.152,Online,Retired,2024-11-04 08:06:34,,Young
223.76,74.0,110.0,1.0,4102.23,2023-10-19 17:06:57,Debit,Philadelphia,166.79.195.157,Branch,Doctor,2024-11-04 08:09:08,Low,
216.03,42.0,300.0,1.0,10462.77,2023-10-16 16:55:59,Debit,Oklahoma City,92.90.132.79,ATM,Retired,2024-11-04 08:08:51,,Young
17.420000000000016,74.0,150.0,1.0,6851.31,2023-02-10 16:50:10,Debit,Tucson,203.170.198.177,Online,Doctor,2024-11-04 08:08:13,,Young
491.91,78.0,155.0,1.0,2421.94,2023-12-13 16:41:13,Credit,Chicago,166.79.195.157,Online,Student,2024-11-04 08:08:39,Low,
350.11,74.0,178.0,1.0,4639.04,2023-04-05 17:52:24,Debit,Omaha,59.145.242.13,ATM,Doctor,2024-11-04 08:08:06,Low,
218.07,23.0,243.0,1.0,443.6199999999999,2023-11-27 18:28:57,Debit,Tucson,188.205.152.176,Branch,Doctor,2024-11-04 08:10:09,,Young
291.09,48.0,,1.0,6312.79,2023-06-22 17:27:50,Debit,San Francisco,133.67.250.163,ATM,Engineer,2024-11-04 08:07:22,,
422.14,26.0,109.0,1.0,1436.3199999999997,2023-10-02 18:57:19,Debit,Miami,147.234.20.46,ATM,Doctor,2024-11-04 08:07:01,,Young
613.21,61.0,157.0,1.0,3279.12,2023-04-03 18:41:57,Debit,Indianapolis,60.197.167.40,ATM,Engineer,2024-11-04 08:08:58,,
73.82999999999998,69.0,69.0,1.0,6020.29,2023-07-10 16:34:43,Credit,Nashville,136.250.159.93,Online,Retired,2024-11-04 08:11:34,Low,Young
67.32999999999998,59.0,36.0,1.0,5925.98,2023-04-19 16:41:27,Debit,Memphis,206.168.209.111,ATM,Student,2024-11-04 08:10:01,,
26.920000000000016,62.0,43.000000000000014,1.0,1674.94,2023-09-01 17:51:34,Debit,Sacramento,173.135.78.201,ATM,Retired,2024-11-04 08:06:31,,Young
18.30000000000001,48.0,155.0,1.0,3733.52,2023-08-04 17:44:36,Debit,Boston,173.135.78.201,ATM,Engineer,2024-11-04 08:09:57,,
317.94,54.0,124.0,1.0,2996.51,2023-09-15 17:03:44,Debit,Phoenix,200.136.146.93,ATM,Student,2024-11-04 08:07:23,,
179.38,40.0,173.0,1.0,11666.18,2023-05-12 16:14:22,Credit,Atlanta,141.121.30.32,Branch,Engineer,2024-11-04 08:08:22,,
918.95,68.0,139.0,1.0,7006.46,2023-02-24 18:25:34,Debit,Miami,137.33.78.168,Online,Engineer,2024-11-04 08:06:39,Low,
13.920000000000016,37.0,209.0,1.0,2735.84,2023-05-15 17:37:32,Debit,Indianapolis,16.131.3.140,ATM,Engineer,2024-11-04 08:11:01,,
365.43,25.0,176.0,1.0,1073.5100000000002,2023-10-24 17:28:18,Credit,Austin,93.115.61.201,Online,Doctor,2024-11-04 08:09:26,,
263.59,71.0,16.0,1.0,6996.35,2023-07-26 17:29:24,Debit,Kansas City,5.50.152.168,Branch,Engineer,2024-11-04 08:10:09,,
54.80000000000001,34.0,140.0,1.0,4943.49,2023-02-03 16:06:00,Debit,Fort Worth,13.149.61.4,ATM,Doctor,2024-11-04 08:10:23,Low,Young
141.49,24.0,75.0,1.0,1665.58,2023-06-28 16:05:19,Debit,Detroit,35.67.21.23,Online,Doctor,2024-11-04 08:10:50,,
31.389999999999986,20.0,15.0,1.0,998.4899999999998,2023-03-09 18:04:32,Debit,Phoenix,29.168.185.63,Branch,Engineer,2024-11-04 08:11:49,Low,Young
93.82,39.0,176.0,1.0,8422.06,2023-09-25 16:37:04,Debit,Omaha,116.237.223.50,ATM,Engineer,2024-11-04 08:09:16,,
5.7099999999999795,21.0,106.0,1.0,1285.42,2023-09-28 16:33:08,Debit,New York,147.119.62.178,Online,Retired,2024-11-04 08:11:02,,Young
178.39,34.0,98.0,1.0,8469.43,2023-09-25 17:29:01,Credit,San Jose,219.219.117.136,Online,Student,2024-11-04 08:11:02,,
126.91,22.0,42.0,1.0,692.6900000000005,2023-10-02 16:32:31,Debit,Memphis,93.170.203.44,Online,Retired,2024-11-04 08:06:40,,Young
36.09000000000003,53.0,167.0,1.0,12319.26,2023-07-10 16:04:39,Debit,Jacksonville,63.82.133.139,ATM,Doctor,2024-11-04 08:07:32,Low,
91.77000000000001,51.0,174.0,1.0,9240.73,2023-03-07 17:48:05,Debit,Seattle,193.221.15.59,Online,Student,2024-11-04 08:08:53,Low,
198.92000000000002,36.0,100.0,1.0,2854.66,2023-06-01 18:04:35,Debit,Kansas City,17.36.132.202,ATM,Engineer,2024-11-04 08:09:41,Low,
137.81,58.0,44.0,1.0,2631.47,2023-05-22 16:41:12,Debit,Atlanta,188.205.152.176,Branch,Doctor,2024-11-04 08:09:13,Low,Young
136.88,24.0,71.0,1.0,7465.95,2023-04-10 16:52:51,Debit,San Diego,160.65.101.37,ATM,Retired,2024-11-04 08:06:59,,Young
133.07,21.0,155.0,1.0,1670.9899999999998,2023-04-12 17:54:47,Debit,Detroit,39.129.125.110,Branch,Doctor,2024-11-04 08:10:03,Low,Young
1.1399999999999864,43.0,137.0,1.0,13913.92,2023-07-06 18:09:06,Debit,Fort Worth,129.108.48.116,Online,Engineer,2024-11-04 08:08:44,Low,
256.34,69.0,99.0,1.0,7471.63,2023-03-06 16:37:23,Debit,Houston,102.203.223.1,Branch,Doctor,2024-11-04 08:12:15,Low,Young
56.110000000000014,36.0,109.0,1.0,11123.65,2023-09-18 17:13:32,Credit,Fresno,135.73.131.111,Online,Student,2024-11-04 08:08:40,Low,
118.1,50.0,50.0,1.0,7976.6,2023-09-27 16:39:38,Debit,Oklahoma City,214.32.109.197,ATM,Doctor,2024-11-04 08:11:54,,
137.86,66.0,120.0,1.0,8046.94,2023-02-06 17:38:53,Debit,Las Vegas,134.247.5.188,ATM,Engineer,2024-11-04 08:08:31,,
813.78,54.0,55.0,1.0,14935.5,2023-09-21 16:52:18,Credit,San Diego,60.43.160.195,ATM,Doctor,2024-11-04 08:08:33,,Young
237.97,69.0,69.0,1.0,13486.15,2023-04-03 16:14:34,Debit,Mesa,59.208.79.116,ATM,Doctor,2024-11-04 08:10:15,,Young
684.96,21.0,31.0,1.0,526.6700000000001,2023-08-11 17:27:16,Debit,New York,100.4.40.132,Branch,Engineer,2024-11-04 08:10:28,Low,Young
878.63,60.0,139.0,1.0,4954.37,2023-09-06 18:56:24,Debit,Raleigh,101.223.82.253,Online,Student,2024-11-04 08:09:31,,
276.56,68.0,15.0,1.0,8942.58,2023-07-21 16:54:10,Debit,Denver,52.196.112.199,Online,Engineer,2024-11-04 08:11:41,,Young
8.75,79.0,199.0,1.0,4044.62,2023-11-13 16:58:19,Credit,Chicago,59.127.135.25,Online,Doctor,2024-11-04 08:07:08,,Young
637.48,65.0,207.0,1.0,4148.85,2023-04-17 16:12:22,Debit,Las Vegas,198.73.211.114,ATM,Retired,2024-11-04 08:11:35,Low,Young
103.15,51.0,179.0,1.0,11388.15,2023-12-27 17:18:17,Debit,Chicago,18.72.115.111,Branch,Student,2024-11-04 08:10:44,,
505.6,52.0,183.0,1.0,5347.57,2023-03-15 16:16:53,Debit,Charlotte,205.45.234.42,ATM,Retired,2024-11-04 08:10:47,Low,Young
371.86,46.0,91.0,1.0,1329.4499999999998,2023-09-28 18:53:02,Debit,Omaha,216.32.4.105,Branch,Retired,2024-11-04 08:07:33,,Young
14.259999999999991,50.0,37.0,1.0,2475.65,2023-04-17 17:32:12,Credit,Phoenix,147.114.91.132,ATM,Engineer,2024-11-04 08:10:35,,Young
13.160000000000025,43.0,98.0,1.0,1019.4600000000005,2023-11-20 16:42:12,Debit,Seattle,188.124.181.12,Online,Doctor,2024-11-04 08:11:07,Low,
167.92,40.0,136.0,2.0,14321.73,2023-12-04 18:43:37,Debit,Fresno,173.135.78.201,Branch,Engineer,2024-11-04 08:11:43,,
73.00999999999999,56.0,101.0,1.0,2833.12,2023-11-07 18:44:46,Debit,Virginia Beach,7.105.184.86,ATM,Doctor,2024-11-04 08:06:31,,Young
201.5,61.0,196.0,1.0,12148.32,2023-11-16 17:26:37,Debit,Virginia Beach,210.98.198.143,ATM,Engineer,2024-11-04 08:07:27,Low,Young
150.29999999999998,41.0,204.0,1.0,14371.08,2023-01-09 16:08:44,Debit,Charlotte,82.51.236.134,Online,Engineer,2024-11-04 08:10:22,Low,
23.69999999999999,46.0,32.0,1.0,7947.44,2023-10-31 16:05:00,Debit,Albuquerque,184.185.209.72,Online,Student,2024-11-04 08:11:06,,
49.59,48.0,147.0,1.0,6037.03,2023-10-23 16:03:49,Debit,Atlanta,18.92.67.57,Online,Student,2024-11-04 08:10:22,,
720.13,22.0,96.0,1.0,387.02000000000044,2023-10-10 17:16:59,Debit,Philadelphia,27.93.195.98,Online,Retired,2024-11-04 08:10:02,,Young
134.92,19.0,101.0,1.0,1081.9699999999998,2023-02-22 16:18:32,Debit,Indianapolis,201.95.180.152,Branch,Retired,2024-11-04 08:08:46,,Young
116.97,18.0,299.0,1.0,729.6999999999998,2023-12-28 18:53:29,Debit,Nashville,216.79.134.201,Branch,Doctor,2024-11-04 08:09:03,,
11.060000000000002,34.0,13.0,3.0,2782.21,2023-09-19 16:32:00,Debit,El Paso,76.0.164.168,ATM,Doctor,2024-11-04 08:07:00,Low,
88.29000000000002,50.0,287.0,1.0,5245.93,2023-05-12 18:38:11,Debit,San Diego,49.29.37.185,Branch,Student,2024-11-04 08:08:50,Low,
5.810000000000002,25.0,222.0,1.0,1290.9499999999998,2023-08-14 17:29:30,Debit,Raleigh,155.140.33.42,ATM,Engineer,2024-11-04 08:09:53,,Young
103.48000000000002,32.0,33.0,1.0,6494.25,2023-07-03 17:26:49,Credit,Washington,21.190.11.223,Branch,Doctor,2024-11-04 08:09:40,,
156.74,70.0,136.0,1.0,4004.35,2023-10-25 16:50:02,Credit,Albuquerque,193.217.248.188,Branch,Doctor,2024-11-04 08:12:09,,Young
505.14,68.0,179.0,1.0,2525.47,2023-08-28 18:32:00,Debit,Chicago,139.23.212.102,ATM,Student,2024-11-04 08:11:17,Low,
31.060000000000002,46.0,61.00000000000001,1.0,11014.25,2023-04-06 16:41:31,Debit,Charlotte,137.135.250.168,ATM,Retired,2024-11-04 08:07:13,,Young
7.610000000000014,50.0,163.0,1.0,6275.0,2023-06-28 17:47:15,Credit,Indianapolis,160.65.101.37,Branch,Engineer,2024-11-04 08:08:36,Low,Young
276.16,53.0,71.0,1.0,1733.3400000000001,2023-01-02 16:45:05,Debit,San Antonio,221.23.158.87,ATM,Retired,2024-11-04 08:08:39,,Young
145.77,68.0,237.0,1.0,5294.98,2023-08-17 16:14:47,Credit,Nashville,216.31.34.238,Branch,Doctor,2024-11-04 08:06:59,,
369.44,34.0,19.0,1.0,5018.67,2023-12-12 16:56:18,Debit,Fresno,211.45.75.44,Branch,Retired,2024-11-04 08:10:05,,Young
558.86,60.0,95.0,1.0,9844.32,2023-12-12 17:20:46,Debit,Albuquerque,156.187.182.236,ATM,Retired,2024-11-04 08:11:40,Low,Young
429.15,26.0,218.0,1.0,712.1300000000001,2023-02-13 16:44:51,Debit,Charlotte,201.95.180.152,Branch,Engineer,2024-11-04 08:09:48,Low,Young
36.74000000000001,33.0,133.0,1.0,6217.58,2023-08-14 16:01:57,Debit,Fresno,5.50.152.168,ATM,Retired,2024-11-04 08:11:19,,Young
79.13999999999999,57.0,22.0,1.0,2229.56,2023-01-23 16:31:30,Debit,Fort Worth,204.120.80.105,Branch,Doctor,2024-11-04 08:07:48,,
132.48,36.0,101.0,1.0,9313.05,2023-12-25 17:13:46,Debit,Louisville,164.75.163.220,Branch,Engineer,2024-11-04 08:08:16,,Young
136.48,52.0,138.0,4.0,4618.53,2023-12-26 17:10:01,Credit,Louisville,7.28.148.225,Branch,Student,2024-11-04 08:12:02,,
203.76,55.0,37.0,1.0,6747.16,2023-06-22 17:05:42,Debit,Louisville,12.71.148.184,Branch,Doctor,2024-11-04 08:09:33,Low,
750.95,78.0,27.0,1.0,5134.37,2023-08-14 16:20:49,Debit,Baltimore,147.234.20.46,Branch,Student,2024-11-04 08:10:24,,
0.839999999999975,52.0,31.0,1.0,2207.54,2023-08-28 16:41:21,Debit,Miami,191.91.45.159,Online,Retired,2024-11-04 08:08:12,,Young
257.18,67.0,27.999999999999986,1.0,13336.15,2023-10-23 18:46:51,Debit,Virginia Beach,48.89.167.189,Branch,Student,2024-11-04 08:06:32,Low,
767.6600000000001,63.0,155.0,1.0,1801.69,2023-05-29 17:55:23,Debit,Sacramento,135.29.211.116,Branch,Doctor,2024-11-04 08:08:27,,Young
182.29,54.0,123.0,1.0,522.3900000000003,2023-03-10 16:28:07,Credit,Fort Worth,116.43.88.219,ATM,Retired,2024-11-04 08:09:16,,Young
184.51,54.0,118.0,1.0,9381.64,2023-05-24 16:02:39,Debit,Memphis,40.192.99.27,ATM,Retired,2024-11-04 08:08:05,,Young
451.31,62.0,166.0,5.0,2963.29,2023-01-10 16:41:42,Debit,Los Angeles,40.198.240.246,Branch,Student,2024-11-04 08:10:44,,
144.1,57.0,30.0,1.0,11523.64,2023-08-25 17:47:07,Debit,Denver,113.201.172.36,ATM,Retired,2024-11-04 08:08:49,Low,Young
72.5,40.0,30.0,1.0,12723.62,2023-05-19 16:31:11,Debit,Las Vegas,76.136.92.235,Branch,Student,2024-11-04 08:08:30,Low,
74.11000000000001,69.0,71.0,4.0,3920.11,2023-10-09 16:44:50,Debit,San Jose,100.137.90.188,Online,Doctor,2024-11-04 08:08:25,,Young
22.149999999999977,44.0,73.0,1.0,7451.83,2023-02-10 16:34:00,Debit,Sacramento,112.222.0.29,ATM,Student,2024-11-04 08:06:48,,
777.92,62.0,97.0,1.0,7061.58,2023-02-06 18:39:50,Debit,Fresno,144.228.168.6,Branch,Student,2024-11-04 08:11:12,,
790.07,28.0,197.0,1.0,985.7700000000004,2023-02-23 17:30:07,Debit,San Francisco,71.93.189.160,Branch,Student,2024-11-04 08:08:03,,
406.33,59.0,103.0,1.0,4298.34,2023-10-16 16:11:52,Debit,Columbus,172.111.76.65,Branch,Engineer,2024-11-04 08:11:12,,
767.41,56.0,27.0,1.0,12799.34,2023-11-06 17:20:40,Debit,Tucson,86.83.61.143,Online,Student,2024-11-04 08:11:20,Low,
4.579999999999984,21.0,135.0,1.0,811.2399999999998,2023-01-30 18:50:14,Debit,San Diego,138.181.222.38,ATM,Doctor,2024-11-04 08:08:41,Low,
,53.0,88.0,1.0,13273.08,2023-12-29 16:30:53,Debit,Louisville,37.143.57.20,Branch,Engineer,2024-11-04 08:08:24,,
49.670000000000016,21.0,146.0,1.0,842.9400000000005,2023-08-03 17:32:39,Debit,Houston,181.223.246.123,ATM,Doctor,2024-11-04 08:11:29,Low,
77.82999999999998,49.0,146.0,1.0,2471.53,2023-05-10 17:02:51,Debit,Phoenix,16.128.130.153,ATM,Engineer,2024-11-04 08:09:49,Low,Young
702.87,19.0,184.0,1.0,1237.5,2023-03-06 17:26:59,Credit,Baltimore,161.195.172.148,Online,Student,2024-11-04 08:11:23,Low,
133.56,25.0,177.0,1.0,783.8299999999999,2023-04-10 17:04:28,Debit,Phoenix,136.172.149.77,ATM,Student,2024-11-04 08:11:15,,
868.05,49.0,119.0,1.0,3931.03,2023-09-18 16:40:55,Debit,San Diego,145.179.219.57,ATM,Doctor,2024-11-04 08:07:00,Low,Young
52.870000000000005,24.0,70.0,1.0,960.96,2023-01-12 17:10:03,Debit,Denver,24.148.92.177,Branch,Student,2024-11-04 08:07:24,,
179.0,78.0,121.0,1.0,7310.88,2023-01-26 16:17:52,Debit,Tucson,121.67.144.20,ATM,Retired,2024-11-04 08:07:51,,Young
1168.26,73.0,37.0,1.0,1385.7399999999998,2023-09-22 17:40:23,Debit,Nashville,193.108.17.115,Branch,Student,2024-11-04 08:09:29,,
384.11,58.0,12.0,1.0,7902.52,2023-01-26 18:07:00,Credit,Kansas City,113.201.172.36,Online,Retired,2024-11-04 08:11:08,Low,Young
227.61,71.0,61.00000000000001,1.0,4405.28,2023-12-22 17:31:59,Debit,Oklahoma City,139.23.212.102,Branch,Engineer,2024-11-04 08:09:30,,
40.829999999999984,48.0,24.0,1.0,3944.12,2023-08-28 17:59:32,Debit,Houston,124.6.134.78,Branch,Retired,2024-11-04 08:11:21,Low,Young
19.75999999999999,20.0,240.0,1.0,1523.04,2023-07-06 16:47:00,Credit,San Jose,37.143.57.20,ATM,Student,2024-11-04 08:06:51,,
484.24,67.0,77.0,1.0,8042.3,2023-07-24 17:07:27,Debit,Houston,52.1.78.30,ATM,Student,2024-11-04 08:08:29,,
,33.0,110.0,1.0,5531.93,2023-11-13 16:16:48,Credit,Denver,65.149.11.248,ATM,Doctor,2024-11-04 08:09:56,,Young
301.47,21.0,291.0,1.0,560.7299999999996,2023-06-14 16:24:08,Debit,Charlotte,121.67.144.20,Branch,Doctor,2024-11-04 08:11:43,,Young
199.09000000000003,70.0,89.0,1.0,1658.52,2023-01-30 17:36:54,Debit,Memphis,98.255.160.110,ATM,Student,2024-11-04 08:08:22,,
38.94999999999999,27.0,50.0,1.0,731.5200000000004,2023-07-31 18:52:14,Debit,Fort Worth,190.251.45.32,Branch,Doctor,2024-11-04 08:10:14,Low,
515.94,29.0,37.0,1.0,1389.8900000000003,2023-06-19 17:25:35,Debit,Nashville,120.170.93.69,ATM,Student,2024-11-04 08:06:32,,
41.930000000000035,48.0,136.0,1.0,5081.26,2023-09-11 17:15:04,Debit,Columbus,89.6.100.149,ATM,Student,2024-11-04 08:09:23,Low,
137.84000000000003,27.0,,1.0,1000.3500000000004,2023-05-30 17:13:38,Debit,Miami,19.20.13.234,ATM,Engineer,2024-11-04 08:08:38,Low,
95.35,21.0,131.0,1.0,1639.9,2023-03-20 17:25:15,Debit,Baltimore,170.225.23.251,Branch,Retired,2024-11-04 08:10:57,Low,Young
93.14000000000001,67.0,151.0,1.0,5473.82,2023-08-10 17:12:55,Credit,Indianapolis,218.238.171.184,Branch,Doctor,2024-11-04 08:09:39,,Young
1427.71,64.0,159.0,1.0,1729.2600000000002,2023-02-13 18:27:34,Debit,Kansas City,48.19.99.211,Online,Student,2024-11-04 08:08:31,,
79.32999999999998,51.0,109.0,1.0,14798.1,2023-05-15 18:30:55,Credit,New York,216.32.4.105,ATM,Student,2024-11-04 08:08:50,,
76.88999999999999,55.0,132.0,1.0,,2023-04-24 16:07:53,Credit,Austin,53.218.177.171,Branch,Student,2024-11-04 08:07:46,,
233.71,19.0,297.0,1.0,1231.98,2023-07-04 16:21:12,Credit,Denver,82.75.200.117,Online,Doctor,2024-11-04 08:07:22,Low,Young
14.920000000000016,26.0,120.0,1.0,6611.26,2023-10-30 16:38:14,Debit,Nashville,6.234.101.35,Online,Retired,2024-11-04 08:08:41,,Young
242.17,60.0,147.0,1.0,883.7200000000003,2023-06-12 16:03:42,Debit,Philadelphia,188.225.207.71,ATM,Student,2024-11-04 08:11:48,,
122.98000000000002,79.0,228.0,1.0,5055.99,2023-06-12 16:26:36,Debit,Seattle,199.6.127.153,Online,Engineer,2024-11-04 08:08:36,Low,
129.35,52.0,130.0,1.0,7166.88,2023-01-03 17:56:37,Credit,Austin,195.237.152.198,Branch,Engineer,2024-11-04 08:09:05,,Young
138.33,21.0,69.0,1.0,232.5600000000004,2023-08-10 16:58:10,Debit,Washington,109.42.41.157,Branch,Student,2024-11-04 08:09:57,,
39.31,25.0,178.0,1.0,1236.38,2023-02-27 16:28:23,Debit,Sacramento,23.255.214.209,Online,Doctor,2024-11-04 08:10:59,,
91.85,21.0,148.0,1.0,802.0900000000001,2023-03-07 17:49:13,Debit,Oklahoma City,9.230.41.239,ATM,Student,2024-11-04 08:09:29,,
277.7,58.0,107.0,1.0,1423.1999999999998,2023-03-06 17:25:20,Debit,Kansas City,184.185.209.72,ATM,Engineer,2024-11-04 08:11:10,Low,
114.03000000000003,51.0,172.0,1.0,13388.56,2023-11-08 17:53:52,Debit,Denver,168.55.35.243,Online,Doctor,2024-11-04 08:07:38,,
302.63,27.0,10.0,1.0,2801.28,2023-02-28 17:34:08,Debit,Omaha,19.228.76.177,Online,Student,2024-11-04 08:11:11,,
31.189999999999998,52.0,74.0,1.0,5545.96,2023-10-16 16:22:32,Credit,Denver,30.229.179.194,Branch,Engineer,2024-11-04 08:07:03,,Young
112.91,27.0,135.0,1.0,4764.48,2023-10-25 17:37:30,Debit,Nashville,38.210.156.148,Online,Retired,2024-11-04 08:10:51,,Young
742.26,27.0,36.0,1.0,7868.19,2023-02-27 17:52:43,Debit,Tucson,180.224.54.115,Branch,Doctor,2024-11-04 08:06:42,Low,Young
256.8,26.0,80.0,1.0,1128.3799999999997,2023-10-03 17:14:49,Debit,Miami,194.174.252.1,Branch,Doctor,2024-11-04 08:12:12,Low,
378.68,60.0,239.0,1.0,7627.04,2023-07-25 18:58:19,Debit,Phoenix,77.21.150.75,Online,Student,2024-11-04 08:10:19,,
571.93,52.0,119.0,1.0,4026.03,2023-08-28 18:27:59,Debit,Seattle,111.78.64.133,ATM,Student,2024-11-04 08:07:09,,
26.310000000000002,77.0,163.0,1.0,7095.76,2023-11-24 17:55:11,Credit,Colorado Springs,45.241.13.208,ATM,Retired,2024-11-04 08:12:21,,Young
205.58000000000004,20.0,,1.0,1501.9499999999998,2023-10-03 16:22:49,Debit,Baltimore,157.47.114.20,ATM,Retired,2024-11-04 08:07:59,,Young
533.61,48.0,115.0,1.0,3656.93,2023-01-16 16:55:13,Debit,Philadelphia,60.153.124.80,ATM,Engineer,2024-11-04 08:07:09,,Young
428.62,55.0,72.0,1.0,3473.24,2023-03-27 16:26:42,Debit,Omaha,168.128.200.203,ATM,Doctor,2024-11-04 08:07:56,,Young
361.22,64.0,167.0,1.0,7061.73,2023-04-03 16:34:10,Debit,Louisville,156.235.3.171,Branch,Engineer,2024-11-04 08:12:22,Low,
837.29,25.0,216.0,1.0,6012.67,2023-02-13 16:03:33,Credit,Phoenix,109.42.41.157,Online,Doctor,2024-11-04 08:09:08,Low,Young
117.25,31.0,73.0,1.0,13694.68,2023-12-05 16:04:34,Debit,Omaha,107.248.120.12,Branch,Engineer,2024-11-04 08:07:21,Low,
135.27,48.0,131.0,1.0,9410.51,2023-10-03 16:39:18,Debit,Tucson,30.92.249.132,Branch,Doctor,2024-11-04 08:09:52,,Young
185.1,53.0,23.0,1.0,6115.63,2023-03-17 17:03:03,Debit,Detroit,90.111.245.138,Branch,Doctor,2024-11-04 08:10:37,Low,Young
113.53999999999999,38.0,273.0,1.0,5581.21,2023-08-17 17:10:25,Debit,Kansas City,148.42.122.1,Branch,Doctor,2024-11-04 08:07:27,,
354.96,69.0,96.0,1.0,6712.94,2023-05-08 16:48:31,Debit,Kansas City,186.54.68.246,Online,Retired,2024-11-04 08:11:44,,Young
224.22,53.0,37.0,1.0,8400.87,2024-01-01 16:25:13,Credit,Denver,167.95.191.52,Online,Doctor,2024-11-04 08:10:15,,Young
737.1,60.0,92.0,1.0,4644.19,2023-02-03 17:00:39,Debit,Las Vegas,106.244.1.47,Online,Engineer,2024-11-04 08:09:53,,
223.22,27.0,96.0,1.0,1734.2200000000003,2023-06-08 16:20:29,Debit,Fresno,203.245.215.62,Online,Retired,2024-11-04 08:06:47,Low,Young
557.26,69.0,53.0,1.0,5237.12,2023-12-15 17:01:58,Debit,San Antonio,167.164.55.0,Branch,Student,2024-11-04 08:08:30,,
1496.5700000000002,33.0,95.0,1.0,969.0599999999995,2023-12-29 18:29:23,Debit,San Jose,79.227.202.117,ATM,Doctor,2024-11-04 08:09:19,,Young
27.439999999999998,62.0,164.0,1.0,5950.48,2023-05-25 16:27:17,Credit,Oklahoma City,101.90.40.193,Branch,Doctor,2024-11-04 08:12:21,Low,Young
310.09,36.0,166.0,1.0,9962.5,2023-11-16 18:09:35,Credit,Detroit,60.166.231.236,Online,Student,2024-11-04 08:11:34,,
80.38,52.0,116.0,1.0,9662.88,2023-04-11 17:06:47,Debit,Indianapolis,63.82.133.139,Branch,Doctor,2024-11-04 08:07:45,,
26.100000000000023,66.0,115.0,1.0,5243.0,2023-02-24 16:57:24,Debit,Colorado Springs,145.1.251.175,Online,Engineer,2024-11-04 08:08:21,,Young
845.14,73.0,183.0,1.0,1702.65,2023-12-06 16:42:18,Debit,El Paso,136.172.149.77,ATM,Retired,2024-11-04 08:08:28,Low,Young
59.72999999999999,27.0,56.0,1.0,800.9300000000003,2023-02-17 16:37:06,Debit,Fresno,173.135.78.201,Branch,Student,2024-11-04 08:08:42,,
758.77,60.0,114.0,1.0,7231.47,2023-04-04 16:07:04,Credit,Mesa,146.69.70.214,Online,Student,2024-11-04 08:07:22,Low,
