TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,TransactionAmount_Binned,CustomerAge_Binned,Target
436.8,27.0,92.0,1.0,1256.33,Debit,Tucson,Branch,Doctor,Low,Young,0.0
259.49,72.0,292.0,1.0,7320.61,Debit,Miami,Branch,Doctor,Low,Young,2.0
726.26,57.0,147.0,1.0,2150.38,Debit,Phoenix,Online,Student,Low,Young,1.0
568.68,72.0,101.0,1.0,2940.04,Credit,Phoenix,Online,Student,Low,Young,2.0
77.57,49.0,225.0,1.0,12801.93,Debit,Seattle,ATM,Student,Low,Young,1.0
999.28,29.0,40.0,1.0,4272.41,Credit,Colorado Springs,ATM,Retired,Low,Young,3.0
14.160000000000025,74.0,290.0,1.0,5399.76,Debit,Baltimore,ATM,Retired,Low,Young,3.0
1142.83,61.0,48.0,1.0,2467.39,Debit,Philadelphia,ATM,Engineer,Low,Young,2.0
61.329999999999984,27.0,129.0,1.0,7537.4,Debit,Omaha,ATM,Doctor,Low,Young,3.0
27.639999999999986,54.0,23.0,1.0,7498.51,Debit,Louisville,Branch,Engineer,Low,Young,0.0
3.8500000000000227,29.0,32.0,1.0,10506.41,Credit,Phoenix,Online,Doctor,Low,Young,0.0
431.22,73.0,129.0,1.0,6505.98,Debit,Omaha,Branch,Engineer,Low,Young,1.0
178.55,55.0,67.0,1.0,7568.4,Debit,Tucson,Branch,Doctor,Low,Young,2.0
248.76,18.0,56.0,1.0,546.46,Debit,Detroit,Branch,Doctor,Low,Young,0.0
76.16,23.0,99.0,1.0,1072.2500000000005,Debit,Kansas City,Branch,Doctor,Low,Young,0.0
347.25,69.0,250.0,1.0,7273.55,Debit,Kansas City,Online,Retired,Low,Young,3.0
28.04000000000002,57.0,146.0,1.1216216216216217,11197.54,Credit,Denver,Online,Doctor,Low,Young,3.0
325.98,19.0,277.0,1.0,782.3500000000004,Debit,Las Vegas,Online,Engineer,Low,Young,0.0
249.56,76.0,246.0,1.0,4444.95,Credit,Memphis,Online,Retired,Low,Young,3.0
17.430000000000007,56.0,33.0,1.0,10658.88,Debit,Fresno,Online,Retired,Low,Young,3.0
198.01,26.0,40.0,1.0,250.9300000000003,Debit,San Antonio,Branch,Student,Low,Young,1.0
585.58,23.0,55.0,1.0,1729.02,Debit,San Jose,ATM,Doctor,Low,Young,0.0
434.67,27.0,124.0,1.0,1298.13,Credit,Oklahoma City,Branch,Doctor,Low,Young,0.0
510.7,27.0,294.0,1.0,5828.48,Credit,Detroit,Online,Student,Low,Young,1.0
331.98,74.0,12.0,1.0,7600.99,Debit,Indianapolis,Branch,Doctor,Low,Young,0.0
199.53999999999996,56.0,268.0,1.0,9603.73,Debit,Colorado Springs,Online,Engineer,Low,Young,0.0
212.97,59.0,178.0,1.0,4180.4,Debit,El Paso,ATM,Retired,Low,Young,3.0
270.56,23.0,139.0,1.0,1268.44,Debit,Fresno,Branch,Student,Low,Young,1.0
306.37,26.0,120.0,1.0,9609.67,Credit,Mesa,Online,Student,Low,Young,1.0
643.02,38.0,85.0,1.0,11989.39,Credit,Washington,Branch,Engineer,Low,Young,2.0
98.48000000000002,47.0,12.0,1.0,9538.92,Debit,Washington,Online,Engineer,Low,Young,1.0
889.01,36.0,169.0,1.0,4826.88,Debit,Miami,Online,Doctor,Low,Young,3.0
537.86,27.0,134.0,1.0,293.0600000000004,Debit,Memphis,Online,Engineer,Low,Young,2.0
241.18,25.0,162.0,1.0,1445.5299999999997,Debit,Philadelphia,Branch,Student,Low,Young,2.0
130.54,64.0,94.0,1.0,11204.62,Debit,San Francisco,Branch,Student,Low,Young,1.0
800.29,20.0,84.0,1.0,693.3999999999996,Debit,Miami,Online,Student,Low,Young,2.0
8.810000000000002,57.0,165.0,1.0,13523.65,Credit,Baltimore,Online,Engineer,Low,Young,1.0
28.519999999999982,20.0,163.0,1.0,662.5100000000002,Debit,Omaha,ATM,Engineer,Low,Young,0.0
431.31,23.0,99.0,1.0,342.72999999999956,Debit,Raleigh,Online,Doctor,Low,Young,0.0
885.33,47.0,59.0,1.0,7764.16,Credit,Austin,Branch,Doctor,Low,Young,1.0
199.22999999999996,29.0,54.0,1.0,9834.0,Debit,Omaha,Branch,Engineer,Low,Young,2.0
42.25999999999999,44.0,171.0,1.0,268.77000000000044,Credit,Philadelphia,Online,Student,Low,Young,1.0
166.06,30.0,172.0,1.0,5397.68,Debit,Los Angeles,Branch,Student,Low,Young,2.0
357.72,53.0,25.0,1.0,7659.5,Debit,Washington,Branch,Student,Low,Young,1.0
588.37,28.0,284.0,1.0,1926.08,Credit,Indianapolis,Branch,Retired,Low,Young,3.0
72.81999999999996,68.0,127.0,1.0,6911.62,Debit,Colorado Springs,ATM,Doctor,Low,Young,3.0
162.36,36.0,147.0,1.0,7527.04,Credit,San Jose,Branch,Engineer,Low,Young,0.0
584.82,43.0,109.0,1.0,12071.1,Debit,Omaha,ATM,Retired,Low,Young,3.0
38.14999999999998,72.0,129.0,1.0,1425.4700000000003,Debit,Indianapolis,Branch,Doctor,Low,Young,2.0
477.54,23.0,52.0,1.0,1598.63,Credit,Tucson,Online,Retired,Low,Young,3.0
639.57,60.0,43.000000000000014,1.0,11726.47,Credit,New York,Branch,Student,Low,Young,1.0
58.22999999999999,28.0,34.0,1.0,9189.76,Debit,Indianapolis,Branch,Retired,Low,Young,3.0
776.21,78.0,99.0,1.0,4895.87,Debit,Tucson,Online,Student,Low,Young,1.0
297.6564675428116,21.0,117.0,1.0,6178.77,Debit,Jacksonville,ATM,Student,Low,Young,1.0
188.61,67.0,26.0,1.0,7167.57,Debit,Denver,ATM,Retired,Low,Young,3.0
675.3700000000001,56.0,31.0,1.0,4704.91,Credit,Tucson,Online,Doctor,Low,Young,0.0
94.81999999999996,67.0,56.0,1.0,1267.7200000000003,Debit,Austin,Online,Doctor,Low,Young,0.0
425.18,59.0,135.0,1.0,5790.55,Debit,Houston,Branch,Student,Low,Young,0.0
50.28,60.0,65.0,1.0,5729.1,Debit,Albuquerque,ATM,Engineer,Low,Young,3.0
864.72,34.0,119.42293906810036,1.0,7379.38,Debit,Jacksonville,ATM,Student,Low,Young,1.0
70.68,25.0,105.0,1.0,1478.4099999999999,Debit,Detroit,ATM,Retired,Low,Young,3.0
261.77,28.0,46.0,1.0,824.71,Credit,Oklahoma City,Online,Engineer,Low,Young,3.0
183.22,27.0,63.0,1.0,1024.4199999999996,Credit,Washington,Online,Retired,Low,Young,3.0
58.31999999999999,29.0,275.0,4.0,6027.49,Debit,Las Vegas,Online,Engineer,Low,Young,0.0
156.86,51.0,102.0,1.0,14453.35,Debit,Fort Worth,ATM,Student,Low,Young,1.0
120.67000000000002,42.0,233.0,1.0,5374.54,Debit,Las Vegas,Online,Engineer,Low,Young,0.0
308.62,59.0,101.0,1.0,9148.08,Debit,San Jose,Online,Engineer,Low,Young,0.0
506.81,59.0,41.0,1.0,2757.23,Debit,Memphis,ATM,Student,Low,Young,2.0
328.39,41.0,108.0,1.0,2523.83,Debit,Chicago,ATM,Engineer,Low,Young,1.0
796.3,67.0,64.0,1.0,1498.79,Credit,Boston,Branch,Engineer,Low,Young,1.0
72.47,29.0,72.0,1.0,1305.56,Debit,Louisville,ATM,Retired,Low,Young,3.0
279.6,25.0,131.0,1.0,1910.9,Credit,Fort Worth,Online,Engineer,Low,Young,3.0
304.2,25.0,102.0,1.0,423.6400000000003,Debit,Baltimore,Branch,Doctor,Low,Young,2.0
351.38,64.0,21.0,1.0,7606.63,Debit,Boston,ATM,Doctor,Low,Young,3.0
86.07,31.0,23.0,1.0,842.5599999999995,Debit,New York,Branch,Engineer,Low,Young,0.0
604.5,28.0,80.0,1.0,709.4200000000001,Credit,Louisville,ATM,Doctor,Low,Young,0.0
258.7,27.0,123.0,1.0,1358.37,Credit,Detroit,Online,Retired,Low,Young,3.0
994.63,61.0,158.0,1.0,13538.14,Debit,El Paso,ATM,Student,Low,Young,1.0
11.45999999999998,75.0,64.0,1.0,7258.33,Credit,Phoenix,Branch,Student,Low,Young,1.0
63.75999999999999,69.0,100.0,1.0,4980.26,Debit,Dallas,ATM,Doctor,Low,Young,0.0
446.83,55.0,143.0,1.0,1623.5,Credit,Memphis,Online,Engineer,Low,Young,3.0
63.54000000000002,26.0,136.0,1.0,4401.78,Debit,Albuquerque,Online,Doctor,Low,Young,0.0
81.11000000000001,48.0,110.0,1.0,2051.37,Debit,Tucson,ATM,Engineer,Low,Young,1.0
441.26,58.0,87.0,5.0,13704.92,Debit,Sacramento,Online,Doctor,Low,Young,0.0
170.96,64.0,69.0,1.0,13374.89,Debit,Virginia Beach,ATM,Engineer,Low,Young,1.0
48.50999999999999,22.0,69.0,1.0,3363.23,Debit,Philadelphia,Branch,Engineer,Low,Young,3.0
325.03,60.0,106.0,1.0,13521.76,Credit,Colorado Springs,Branch,Doctor,Low,Young,0.0
125.82999999999998,57.0,138.0,1.0,6109.86,Debit,Tucson,Branch,Doctor,Low,Young,2.0
506.83,37.0,45.0,1.0,9975.79,Debit,San Diego,Branch,Retired,Low,Young,3.0
738.94,41.0,173.0,1.0,13856.18,Debit,Denver,Online,Student,Low,Young,1.0
180.36,33.0,55.0,1.0,9905.23,Credit,Jacksonville,Online,Student,Low,Young,1.0
225.1,28.0,35.0,1.0,1547.71,Debit,New York,Branch,Retired,Low,Young,3.0
359.51,79.0,157.0,1.0,7153.72,Debit,Omaha,ATM,Engineer,Low,Young,0.0
720.46,54.0,44.0,1.0,3101.54,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
1116.57,56.0,104.0,1.0,1393.1400000000003,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
291.46,57.0,135.0,1.0,7142.53,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
1192.95,23.0,73.0,1.0,325.14999999999964,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
98.24000000000001,28.0,148.0,1.0,580.6599999999999,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
100.48000000000002,18.0,104.0,1.0,6149.81,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
45.900000000000006,56.0,264.0,1.0,5698.25,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
258.21,39.0,225.0,1.0,9562.41,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
1079.11,53.0,211.0,1.0,2038.31,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
287.51,22.0,255.0,1.0,187.64999999999964,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
501.3,26.0,146.0,1.0,8520.08,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
26.100000000000023,27.0,32.0,1.0,1435.7200000000003,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
436.77,20.0,176.0,1.0,825.6900000000005,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
292.38,68.0,224.0,1.0,5803.89,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
1026.46,53.0,165.0,1.0,3134.4700000000003,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
25.29000000000002,50.0,125.0,1.0,5374.69,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
123.35,31.0,10.0,1.0,6852.16,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
139.51999999999998,23.0,31.0,1.0,1570.2200000000003,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
51.19999999999999,18.0,83.0,1.0,730.6000000000004,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
122.85,47.0,127.0,3.0,13185.39,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
161.38,24.0,101.0,1.0,3900.34,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
2.509999999999991,63.0,32.0,1.0,4891.56,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
22.620000000000005,64.0,102.0,1.0,7682.0,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
126.82999999999998,57.0,39.0,1.0,6100.98,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
46.599999999999994,55.0,68.0,1.0,1562.9,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
243.8,57.0,48.0,1.0,13732.81,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
231.51,60.0,96.0,1.0,5790.7,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
175.05,39.0,34.0,1.0,1447.35,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
762.74,64.0,244.0,1.0,207.10000000000036,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
34.02999999999997,57.0,38.0,1.0,3077.2,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
15.949999999999989,25.0,52.0,1.0,1983.0,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
297.6564675428116,57.0,107.0,1.0,3120.1000000000004,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
101.50999999999999,46.0,199.0,1.0,3052.47,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
309.42,27.0,42.0,1.0,8564.46,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
257.6,59.0,293.0,1.0,7950.74,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
746.78,21.0,64.0,1.0,1699.81,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
82.00999999999999,23.0,156.0,1.0,287.46000000000004,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
476.99,23.0,187.0,1.0,1154.48,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
320.11,23.0,130.0,1.0,4076.48,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
333.39,68.0,35.0,1.0,10628.59,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
10.300000000000011,47.0,197.0,1.0,7801.32,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
737.46,53.0,75.0,4.0,634.1599999999999,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
416.55,33.0,73.0,1.0,922.96,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
84.91,18.0,68.0,1.0,5113.438123505975,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
98.94999999999999,75.0,73.0,1.0,5670.82,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
18.139999999999986,58.0,48.0,1.0,6020.85,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
1154.79,51.0,108.0,1.0,6180.3,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
215.13,46.0,114.0,1.0,3956.69,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
218.57,62.0,102.0,1.0,13869.86,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
341.88,43.0,89.0,1.0,4159.52,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
691.92,19.0,61.00000000000001,1.0,1084.6499999999996,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
50.43000000000001,32.0,51.0,1.0,9794.26,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
440.43,78.0,23.0,1.0,5123.24,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
299.03,39.0,52.0,1.0,1381.2799999999997,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
1.9800000000000182,66.0,170.0,1.0,11619.1,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
173.45,31.0,161.0,1.0,9077.62,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
438.76,22.0,73.0,1.0,1824.19,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
519.62,71.0,40.0,1.0,4159.33,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
738.68,50.0,124.0,1.0,14352.33,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
151.14,64.0,38.0,1.0,2156.54,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
75.76999999999998,51.0,148.0,1.0,8361.7,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
444.52,27.0,17.0,1.0,5424.6,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
5.2900000000000205,52.0,276.0,1.0,11263.89,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
97.63,48.0,127.0,1.0,12467.31,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
256.95,26.0,71.0,1.0,2531.24,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
734.86,48.0,290.0,1.0,6242.03,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
1250.94,36.0,107.0,2.0,11565.97,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
84.28,39.0,142.0,1.0,13586.06,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
927.45,24.0,95.0,1.0,1161.8399999999997,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
202.49,48.0,69.0,1.0,7447.1,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
154.99,25.0,53.0,1.0,1419.31,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
481.53,58.0,277.0,1.0,6142.54,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
172.92,20.0,212.0,1.0,416.3699999999999,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
275.59,53.0,238.0,1.0,6313.22,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
207.2,60.0,133.0,1.0,8092.94,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
136.82,31.0,13.999999999999986,1.0,6229.13,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
624.0,26.0,132.0,5.0,4976.18,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
297.6564675428116,30.0,27.999999999999986,1.0,8741.51,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
10.149999999999977,59.0,58.0,5.0,7155.04,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
26.30000000000001,32.0,33.0,1.0,7473.73,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
319.5,29.0,69.0,1.0,2366.3,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
182.42,51.0,137.0,1.0,3051.29,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
716.62,44.0,241.0,1.0,6987.4,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
222.96,65.0,150.0,1.0,7370.41,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
79.76999999999998,68.0,167.0,1.0,5010.31,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
431.08,44.67844382691544,25.0,1.0,6760.22,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
592.24,52.0,140.0,1.0,9817.05,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
200.19,52.0,108.0,1.0,4389.96,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
297.5,73.0,80.0,1.0,6768.14,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
345.86,51.0,145.0,1.0,1504.6400000000003,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
343.88,63.0,97.0,1.0,6486.18,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
16.519999999999982,25.0,135.0,1.0,835.5299999999997,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
162.1,41.0,151.0,1.0,8576.65,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
36.120000000000005,22.0,234.0,1.0,1593.0299999999997,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
354.91,74.0,191.0,1.0,3872.55,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
38.40999999999997,40.0,117.0,1.0,9129.68,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
53.52000000000001,49.0,55.0,1.0,2227.49,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
498.59,44.67844382691544,138.0,1.0,2619.46,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
13.300000000000011,23.0,63.0,1.0,213.0,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
189.65,21.0,60.0,1.0,8457.09,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
255.32,80.0,27.0,1.0,6290.62,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
230.51,51.0,56.0,1.0,9522.37,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
237.74,61.0,152.0,1.0,11795.12,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
512.76,52.0,26.0,1.0,5121.36,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
151.37,54.0,53.0,1.0,8356.08,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
85.00999999999999,25.0,157.0,1.0,1299.4,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
444.47,57.0,61.00000000000001,1.0,6062.94,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
297.6564675428116,67.0,58.0,1.0,7588.67,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
879.25,24.0,137.0,1.1216216216216217,125.85000000000036,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
55.97999999999999,24.0,87.0,1.0,7047.04,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
54.91,41.0,275.0,1.0,7927.27,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
1047.69,20.0,139.0,1.0,1889.7799999999997,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
393.74,26.0,90.0,1.0,1769.06,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
58.94,30.0,26.0,1.0,4575.98,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
515.57,27.0,56.0,1.0,9269.67,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
332.15,59.0,105.0,1.0,9749.46,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
177.94,19.0,173.0,1.0,123.23999999999978,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
68.68,49.0,141.0,1.0,4718.51,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
1431.54,20.0,84.0,1.0,1171.98,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
240.03,33.0,31.0,1.0,7807.73,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
168.34,64.0,240.0,1.0,7483.01,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
474.77,46.0,284.0,1.0,8494.53,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
451.7,29.0,103.0,1.0,8994.67,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
243.85,39.0,43.000000000000014,1.0,4576.78,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
5.759999999999991,38.0,164.0,1.0,5859.79,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
435.08,55.0,78.0,1.0,2103.41,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
127.78,20.0,170.0,1.0,1046.6599999999994,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
23.139999999999986,47.0,93.0,1.0,10536.54,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
545.87,27.0,41.0,1.0,4860.01,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
21.20999999999998,55.0,37.0,1.0,9575.42,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
423.53,50.0,81.0,1.0,5453.4,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
142.1,18.0,109.0,1.0,1545.6400000000003,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
1413.2400000000002,58.0,119.42293906810036,1.0,7272.01,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
114.15,19.0,52.0,1.0,1612.4,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
275.98,72.0,67.0,1.0,6151.05,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
590.68,27.0,23.0,1.0,852.1999999999998,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
152.42,42.0,176.0,1.0,9141.79,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
395.77,43.0,118.0,1.0,6425.99,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
615.16,26.0,140.0,1.0,214.60999999999967,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
207.82,19.0,30.0,1.0,229.02000000000044,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
220.52,57.0,152.0,1.0,1793.0900000000001,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
281.47,34.0,142.0,1.0,4437.48,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
57.91,58.0,97.0,1.0,3641.06,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
30.480000000000018,32.0,78.0,1.0,11481.85,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
1152.58,65.0,180.0,1.0,7567.17,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
453.09,48.0,97.0,1.0,5113.438123505975,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
424.47,22.0,116.0,1.0,5491.55,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
228.4,67.0,116.0,1.0,9598.43,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
67.17000000000002,63.0,48.0,1.0,14410.44,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
284.89,53.0,115.0,1.0,9738.6,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
118.69,33.0,296.0,1.0,749.3400000000001,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
221.33,27.0,276.0,1.0,1185.4300000000007,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
252.31,26.0,172.0,1.0,1584.6,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
58.849999999999994,71.0,115.0,1.0,1789.8000000000002,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
194.68,32.0,165.0,1.0,14494.18,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
433.53,38.0,231.0,1.0,6368.32,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
178.26,59.0,59.0,1.0,1137.1299999999997,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
207.65,34.0,98.0,1.1216216216216217,5143.8,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
237.0,49.0,115.0,1.0,14021.4,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
1169.59,28.0,114.0,1.0,5946.45,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
347.63,25.0,272.0,1.0,1400.04,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
517.68,31.0,24.0,1.0,11305.81,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
36.25,52.0,76.0,1.0,193.0600000000004,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
46.53000000000003,42.0,34.0,1.0,4468.12,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
207.47,53.0,12.0,1.0,1688.9,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
199.7,43.0,285.0,1.0,7574.45,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
307.89,62.0,90.0,1.0,2637.55,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
403.63,31.0,167.0,3.0,3304.02,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
20.060000000000002,27.0,144.0,1.0,445.21000000000004,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
236.57,79.0,112.0,1.0,3488.77,Debit,Tucson,Branch,Student,Low,Young,1.5746519443110898
